Log_ID,Application_ID,Layer_ID,Status_flag,Execution_time_seconds,Execution_start_time,Execution_end_time,Table_ID,Table_name,Job_ID,Batch_execution_ID,Job_execution_ID,Source_records,Target_records
5871567,111,11101307,S,84,2024-06-28,2024-06-28,1110130700617,orders_and_shipments.Fact_Enterprise_Sales_Order_Shipment_Line_Item_Finance_Daily_Aggregate_BeforeMergeLoad    ,111013587,74ea195c5a934c76901a9b8e0295d4af,15f9d8982f0c4331bf2411fab933b0c9,148487,148487
5871566,111,11101306,S,266,2024-06-28,2024-06-28,1110130600687,orders_and_shipments.Fact_Enterprise_Sales_Order_Shipment_Line_Item_Merged,111013587,75c090197d3847878824cad134e94473,15f9d8982f0c4331bf2411fab933b0c9,0,0
5871565,111,11101308,S,190,2024-06-28,2024-06-28,1110130800577,Fact_Enterprise_Shipment_Pricing_Condition_Merged,111013577,41f95a84e6d5456e8847e48ad2e61acb,5c04826b1c8d4e3f93cb6099cc167269,4013634,4013634
5871546,111,11101306,S,584,2024-06-28,2024-06-28,1110130600677,Fact_Enterprise_Shipment_Pricing_Condition_Merged,111013577,42bb595d157a48a2ab03b1ac001771e6,5c04826b1c8d4e3f93cb6099cc167269,4013634,4959125699
5871545,111,11101307,S,141,2024-06-28,2024-06-28,1110130700577,Fact_Enterprise_Shipment_Pricing_Condition_Merged,111013577,41f95a84e6d5456e8847e48ad2e61acb,5c04826b1c8d4e3f93cb6099cc167269,4013634,4013634
5871524,111,11101306,S,517,2024-06-28,2024-06-28,1110130600675,Fact_Enterprise_Sales_Order_Line_Item_Merged,111013575,b80a15d317664aa88b2a7206939146af,7115427b201d479f8b635cfa178734a7,1233901,1335952473
5871508,111,11101308,S,354,2024-06-28,2024-06-28,1110130800576,Fact_Enterprise_Sales_Order_Pricing_Condition_Merged,111013576,965f447b024a4a358486825dc0c9105e,e397ed12728c48f489b2dc79ebdaea0f,6460355,6460355
5871469,111,11101306,S,912,2024-06-28,2024-06-28,1110130600676,Fact_Enterprise_Sales_Order_Pricing_Condition_Merged,111013576,522a6cc9e24d4cfc8c5e68b982df50f5,e397ed12728c48f489b2dc79ebdaea0f,6460355,5182082045
5871466,111,11101307,S,153,2024-06-28,2024-06-28,1110130700576,Fact_Enterprise_Sales_Order_Pricing_Condition_Merged,111013576,965f447b024a4a358486825dc0c9105e,e397ed12728c48f489b2dc79ebdaea0f,6460355,6460355
5871461,111,11101308,S,368,2024-06-28,2024-06-28,1110130800575,orders_and_shipments.Fact_Enterprise_Sales_Order_Line_Item_Merged,111013575,a5195abd62f0498aaadcd562abfd0917,7115427b201d479f8b635cfa178734a7,1233901,1233901
5871444,111,11101307,S,191,2024-06-28,2024-06-28,1110130700614,orders_and_shipments.Fact_Enterprise_Sales_Order_Line_Item_Finance_Common_Dimension_Daily_Aggregate_BeforeMergeLoad    ,111013575,78c45a925f8b4172a1e76e0bd074925e,7115427b201d479f8b635cfa178734a7,595173,595173
5871443,111,11101307,S,121,2024-06-28,2024-06-28,1110130700575,Fact_Enterprise_Sales_Order_Line_Item_Merged,111013575,a5195abd62f0498aaadcd562abfd0917,7115427b201d479f8b635cfa178734a7,1233901,1233901
5871441,111,11101307,S,137,2024-06-28,2024-06-28,1110130700615,orders_and_shipments.Fact_Enterprise_Sales_Order_Line_Item_Finance_Daily_Aggregate_BeforeMergeLoad    ,111013575,cd3357994bac4c648334a9baa75ad5d5,7115427b201d479f8b635cfa178734a7,391411,391411
5871440,111,11101306,S,477,2024-06-28,2024-06-28,1110130600675,Fact_Enterprise_Sales_Order_Line_Item_Merged,111013575,b80a15d317664aa88b2a7206939146af,7115427b201d479f8b635cfa178734a7,0,0
5871406,111,11101306,S,894,2024-06-28,2024-06-28,1110130600587,orders_and_shipments.Fact_Enterprise_Sales_Order_Shipment_Line_Item_Merged,111013587,ecfaa73bf5904bfe9926929c97da9cfc,15f9d8982f0c4331bf2411fab933b0c9,581906,782081
5871397,99,9999999,S,1563,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013587,c684e5a24fca46d28e58cae225d02bd9,15f9d8982f0c4331bf2411fab933b0c9,0,0
5871396,111,11101306,S,812,2024-06-28,2024-06-28,1110130600577,Fact_Enterprise_Shipment_Pricing_Condition_Merged,111013577,52ca001bdebd477f9efacfd39ddcd612,5c04826b1c8d4e3f93cb6099cc167269,3954438,4013634
5871380,99,9999999,S,1544,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013577,a2f8bc8266234f8db3a53af06b80aed3,5c04826b1c8d4e3f93cb6099cc167269,0,0
5871317,111,11101306,S,896,2024-06-28,2024-06-28,1110130600576,Fact_Enterprise_Sales_Order_Pricing_Condition_Merged,111013576,6b6246bb5c874a6185f3e51b46af6c71,e397ed12728c48f489b2dc79ebdaea0f,6460121,6460355
5871315,111,11101306,S,739,2024-06-28,2024-06-28,1110130600575,orders_and_shipments.Fact_Enterprise_Sales_Order_Line_Item_Merged,111013575,39d537994f9344f88aec2ac38c67206b,7115427b201d479f8b635cfa178734a7,1233901,1233901
5871307,99,9999999,S,1946,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013576,4d1fb58cdc044954b97b0329ba728a8e,e397ed12728c48f489b2dc79ebdaea0f,0,0
5871306,99,9999999,S,1875,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013575,c069c918f4364f7ca057412b5f9a155e,7115427b201d479f8b635cfa178734a7,0,0
5870796,111,11101305,S,465,2024-06-28,2024-06-28,1110130500581,Fact_Enterprise_Sales_Order_Shipment_Line_Item,111013623,474f7a2f177449f29e7ce41f730bdcbc,23a48687a6d6415081417d23d60075c0,581906,583910
5870776,111,11101305,S,1397,2024-06-28,2024-06-28,1110130500552,Fact_Enterprise_Shipment_Pricing_Condition,111013622,88eb6fc399164d3d80ef518fb6da654f,fc2a78447f6045f380e3cff1e134c25e,3954438,3954438
5870759,111,11101304,S,300,2024-06-28,2024-06-28,1110130400581,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Hist,111013623,474f7a2f177449f29e7ce41f730bdcbc,23a48687a6d6415081417d23d60075c0,581906,583910
5870744,111,11101304,S,275,2024-06-28,2024-06-28,1110130400552,Fact_Enterprise_Shipment_Pricing_Condition_Hist,111013622,88eb6fc399164d3d80ef518fb6da654f,fc2a78447f6045f380e3cff1e134c25e,3954438,3954438
5870741,99,9999999,S,844,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013623,daf19fcd9d534b69a7832922b9ddc1ae,23a48687a6d6415081417d23d60075c0,0,0
5870732,99,9999999,S,1772,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013622,2bb5f93a3e024082b5fee34d60122196,fc2a78447f6045f380e3cff1e134c25e,0,0
5870491,111,11101305,S,291,2024-06-28,2024-06-28,1110130500596,Fact_Sales_Order_Simulate_Shipment_Line_Item,111013595,188ceaf74b444b2b88c1c27a9d498598,07cff6b0fec748498e4429b8028d60db,46233,46233
5870479,111,11101305,S,541,2024-06-28,2024-06-28,1110130500592,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition,111013591,1fcd2f2cf80d48d4b4e41b8375e2b00a,5361bd1087e04135ae2bb28da6940a32,173498,173498
5870438,111,11101304,S,400,2024-06-28,2024-06-28,1110130400596,Fact_Sales_Order_Simulate_Shipment_Line_Item_Hist,111013595,188ceaf74b444b2b88c1c27a9d498598,07cff6b0fec748498e4429b8028d60db,46233,46233
5870428,111,11101303,S,55,2024-06-28,2024-06-28,1110130300596,Fact_Sales_Order_Simulate_Shipment_Line_Item_Incr,111013595,188ceaf74b444b2b88c1c27a9d498598,07cff6b0fec748498e4429b8028d60db,46233,46233
5870422,111,11101304,S,416,2024-06-28,2024-06-28,1110130400592,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Hist,111013591,1fcd2f2cf80d48d4b4e41b8375e2b00a,5361bd1087e04135ae2bb28da6940a32,173498,173498
5870409,111,11101305,S,688,2024-06-28,2024-06-28,1110130500531,Fact_Enterprise_Sales_Order_Line_Item,111013621,387ca6fa17834559baf54cb65d0e6da5,94beb0200e8c4b19bd78fe0c7c7c5087,1233901,1233901
5870371,111,11101305,S,1816,2024-06-28,2024-06-28,1110130500512,Fact_Enterprise_Sales_Order_Pricing_Condition,111013616,d4d4dbaeb5244ad39c902d68b7ceaa48,c81e495875d345d097d678f6bdb504ee,6460121,6460121
5870334,111,11101304,S,276,2024-06-28,2024-06-28,1110130400531,Fact_Enterprise_Sales_Order_Line_Item_Hist,111013621,387ca6fa17834559baf54cb65d0e6da5,94beb0200e8c4b19bd78fe0c7c7c5087,1233901,1233901
5870332,111,11101303,S,307,2024-06-28,2024-06-28,1110130300592,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Incr,111013591,1fcd2f2cf80d48d4b4e41b8375e2b00a,5361bd1087e04135ae2bb28da6940a32,0,0
5870319,99,9999999,S,1046,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013621,c3e4f66e550e49069bf16c88543f5f2f,94beb0200e8c4b19bd78fe0c7c7c5087,0,0
5870317,111,11101304,S,214,2024-06-28,2024-06-28,1110130400512,Fact_Enterprise_Sales_Order_Pricing_Condition_Hist,111013616,d4d4dbaeb5244ad39c902d68b7ceaa48,c81e495875d345d097d678f6bdb504ee,6460121,6460121
5870288,99,9999999,S,2115,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013616,6dbc8a71cb8c467885cc89fbc249751a,c81e495875d345d097d678f6bdb504ee,0,0
5870279,111,11101303,S,95,2024-06-28,2024-06-28,1110130300591,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Incr,111013591,e1d7ca34833e4f629ea3b293fd5f2549,5361bd1087e04135ae2bb28da6940a32,173498,173498
5870265,111,11101303,S,428,2024-06-28,2024-06-28,1110130300597,Fact_Sales_Order_Simulate_Shipment_Line_Item_Incr,111013595,f3f6bce56d024bbcb37e45f22904a436,07cff6b0fec748498e4429b8028d60db,0,0
5870195,111,11101306,S,128,2024-06-28,2024-06-28,1110130600593,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Temp,111013591,ad63a1ea788644caa94b35595171f0cf,5361bd1087e04135ae2bb28da6940a32,6940502,173498
5870193,111,11101306,S,113,2024-06-28,2024-06-28,1110130600595,Fact_Sales_Order_Simulate_Shipment_Line_Item_Temp,111013595,0af4b78bec6a428db7d9146fd51e89f9,07cff6b0fec748498e4429b8028d60db,1397646,46233
5870186,99,9999999,S,1625,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013591,542cda35e7e1491295caebf8aa79f158,5361bd1087e04135ae2bb28da6940a32,0,0
5870184,99,9999999,S,1444,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013595,1907598aabd043c2b7473a5ac8b8beb3,07cff6b0fec748498e4429b8028d60db,0,0
5870093,111,11101306,S,1597,2024-06-28,2024-06-28,1110130600555,Fact_Enterprise_Shipment_Pricing_Condition_Combined_Blob,111013661,ff9f8d21a2bb4fcc945fdc5086afebfa,26627756f30649cf9daf4ccf029efdd1,3970629633,3954438
5870092,111,11101306,S,1589,2024-06-28,2024-06-28,1110130600586,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Combined_Blob,111013661,8e0d7ba1ddba4fcabc05eae2682f7b64,26627756f30649cf9daf4ccf029efdd1,877072603,581906
5870006,111,11101306,S,170,2024-06-28,2024-06-28,1110130600537,Fact_Enterprise_Sales_Order_Line_Item_Combined_Blob,111013660,aa296a276aef40be80bc08d88fc59756,5ead7285365d4c7785802c31b1cea4f7,1341229676,2631547
5870005,111,11101305,S,165,2024-06-28,2024-06-28,1110130500565,Fact_Enterprise_Sales_Order_Pricing_Condition_Combined_Blob,111013660,41248c9a1e3b4105bbc1494528dcfac5,5ead7285365d4c7785802c31b1cea4f7,6460121,6460121
5869970,111,11101303,S,381,2024-06-28,2024-06-28,1110130300552,Fact_Enterprise_Shipment_Pricing_Condition_Incr,111013661,48a4f66266e0461caa1f532cb0c49dc7,26627756f30649cf9daf4ccf029efdd1,3954438,3954438
5869971,111,11101303,S,880,2024-06-28,2024-06-28,1110130300581,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Incr,111013661,668664122dfd448ca05c11192c572cc9,26627756f30649cf9daf4ccf029efdd1,580138,580138
5869962,111,11101306,S,13,2024-06-28,2024-06-28,1110130600554,Fact_Enterprise_Shipment_Pricing_Condition_D_Record_History,111013661,8b143f013f414b1ab84b877411782f02,26627756f30649cf9daf4ccf029efdd1,1979945,1961732954
5869947,111,11101306,S,135,2024-06-28,2024-06-28,1110130600553,Fact_Enterprise_Shipment_Pricing_Condition_D_Record_ODW,111013661,bf73284c36944c858be3b4d6e9e3e5e1,26627756f30649cf9daf4ccf029efdd1,6422769072,1979945
5869934,111,11101303,S,769,2024-06-28,2024-06-28,1110130300531,Fact_Enterprise_Sales_Order_Line_Item_Incr,111013660,45265781d8eb48cebcd062d7621bdb8b,5ead7285365d4c7785802c31b1cea4f7,1135527,1135527
5869933,111,11101303,S,776,2024-06-28,2024-06-28,1110130300512,Fact_Enterprise_Sales_Order_Pricing_Condition_Incr,111013660,788cc0283d924004a3e4bbf1398ff81e,5ead7285365d4c7785802c31b1cea4f7,6344955,6344955
5869924,111,11101305,S,3,2024-06-28,2024-06-28,1110130500564,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_History,111013660,718d9c6d6100469fa37f77f4634ae620,5ead7285365d4c7785802c31b1cea4f7,0,0
5869919,111,11101305,S,2,2024-06-28,2024-06-28,1110130500563,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit,111013660,479e54c642c244149603e5e55ee7f17f,5ead7285365d4c7785802c31b1cea4f7,0,0
5869918,111,11101304,S,6,2024-06-28,2024-06-28,1110130400563,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Hist,111013660,479e54c642c244149603e5e55ee7f17f,5ead7285365d4c7785802c31b1cea4f7,0,0
5869916,111,11101303,S,2,2024-06-28,2024-06-28,1110130300563,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Incr,111013660,479e54c642c244149603e5e55ee7f17f,5ead7285365d4c7785802c31b1cea4f7,0,0
5869908,111,11101305,S,14,2024-06-28,2024-06-28,1110130500562,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_ODW,111013660,0e99131cd1d947cca2b79bd335e333ad,5ead7285365d4c7785802c31b1cea4f7,0,0
5869881,111,11101306,S,35,2024-06-28,2024-06-28,1110130600533,Fact_Enterprise_Sales_Order_Line_Item_D_Record_ODW,111013660,da1204653893429aab35fcf2fa815fa9,5ead7285365d4c7785802c31b1cea4f7,385654,407342242
5869795,111,11101308,S,46,2024-06-28,2024-06-28,1110130800731,Dim_Business_Partner_Function_Sales_Order_Item,111013731,80962240133b40fdb6d591f98204a57f,cea05432b4f94169bdf57b2254a89295,2213518,2213518
5869780,111,11101307,S,32,2024-06-28,2024-06-28,1110130700731,Dim_Business_Partner_Function_Sales_Order_Item,111013731,80962240133b40fdb6d591f98204a57f,cea05432b4f94169bdf57b2254a89295,2213518,2213518
5869769,111,11101305,S,1,2024-06-28,2024-06-28,1110130500561,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit,111013660,e9d445c1e18241e29bd7bfc5221068ac,5ead7285365d4c7785802c31b1cea4f7,0,0
5869758,111,11101304,S,5,2024-06-28,2024-06-28,1110130400561,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Hist,111013660,e9d445c1e18241e29bd7bfc5221068ac,5ead7285365d4c7785802c31b1cea4f7,0,0
5869757,111,11101306,S,400,2024-06-28,2024-06-28,1110130600533,Fact_Enterprise_Sales_Order_Line_Item_D_Record_ODW,111013660,da1204653893429aab35fcf2fa815fa9,5ead7285365d4c7785802c31b1cea4f7,1341229676,522138
5869756,111,11101303,S,18,2024-06-28,2024-06-28,1110130300561,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Incr,111013660,e9d445c1e18241e29bd7bfc5221068ac,5ead7285365d4c7785802c31b1cea4f7,0,0
5869749,111,11101306,S,49,2024-06-28,2024-06-28,1110130600584,Fact_Enterprise_Sales_Order_Shipment_Line_Item_D_Record_ODW,111013661,21bc00133b684e4d924895b7b38a46e4,26627756f30649cf9daf4ccf029efdd1,270751,326417327
5869714,111,11101306,S,292,2024-06-28,2024-06-28,1110130600584,Fact_Enterprise_Sales_Order_Shipment_Line_Item_D_Record_ODW,111013661,21bc00133b684e4d924895b7b38a46e4,26627756f30649cf9daf4ccf029efdd1,877072603,234925
5869713,111,11101306,S,1135,2024-06-28,2024-06-28,1110130600556,Fact_Enterprise_Shipment_Pricing_Condition_S4_Delete,111013661,ed6fb7d6f3054b889585c549e778d048,26627756f30649cf9daf4ccf029efdd1,3966675195,342132886
5869702,111,11101306,S,461,2024-06-28,2024-06-28,1110130600515,Working_Fact_Sales_Order_Pricing_Condition_Eurofit,111013660,88ab3baff39b4ff0bcefd738d0e58fa4,5ead7285365d4c7785802c31b1cea4f7,11733256480,829027
5869682,111,11101304,S,237,2024-06-28,2024-06-28,1110130400513,Fact_Sales_Order_Pricing_Condition_Hist,111013660,1d65831769ee4cba9b75529f93ea4902,5ead7285365d4c7785802c31b1cea4f7,6344955,6344955
5869667,111,11101305,S,1041,2024-06-28,2024-06-28,1110130500731,Dim_Business_Partner_Function_Sales_Order_Item,111013731,4a79e633ae3844f1bb15304afdd8b979,cea05432b4f94169bdf57b2254a89295,2213518,120790526
5869664,111,11101304,S,206,2024-06-28,2024-06-28,1110130400506,Fact_Finance_Sales_Order_Line_Item_Hist,111013660,0d853c8f18c1433791950347bd7c6919,5ead7285365d4c7785802c31b1cea4f7,1135527,1135527
5869659,111,11101306,S,684,2024-06-28,2024-06-28,1110130600514,Working_Fact_Shipment_Pricing_Condition_Eurofit,111013661,85cc10781a5d4aad8a72d4b94317f051,26627756f30649cf9daf4ccf029efdd1,6422769072,869287
5869642,111,11101303,S,630,2024-06-28,2024-06-28,1110130300513,Fact_Sales_Order_Pricing_Condition_Incr,111013660,1d65831769ee4cba9b75529f93ea4902,5ead7285365d4c7785802c31b1cea4f7,6344955,6344955
5869611,111,11101303,S,578,2024-06-28,2024-06-28,1110130300506,Fact_Finance_Sales_Order_Line_Item_Incr,111013660,0d853c8f18c1433791950347bd7c6919,5ead7285365d4c7785802c31b1cea4f7,1135527,1135527
5869575,111,11101302,S,224,2024-06-28,2024-06-28,1110130200506,CVX_SALES_ORDER_PRICING_COND_LINE_ITEM,111013660,0d853c8f18c1433791950347bd7c6919,5ead7285365d4c7785802c31b1cea4f7,2414380,3693233
5869574,111,11101302,S,441,2024-06-28,2024-06-28,1110130200513,CVX_SALES_ORDER_PRICING_COND_PRCD,111013660,1d65831769ee4cba9b75529f93ea4902,5ead7285365d4c7785802c31b1cea4f7,12897172,19449389
5869566,111,11101304,S,887,2024-06-28,2024-06-28,1110130400731,Dim_Business_Partner_Function_Sales_Order_Item_Hist,111013731,4a79e633ae3844f1bb15304afdd8b979,cea05432b4f94169bdf57b2254a89295,2258167,128768175
5869420,111,11101306,S,628,2024-06-28,2024-06-28,1110130600506,lz_CVX_SALES_ORDER_PRICING_COND_LINE_ITEM,111013660,d6209dd1415b4c279e685278e91921b1,5ead7285365d4c7785802c31b1cea4f7,9901138358,1677716533
5869419,111,11101306,S,685,2024-06-28,2024-06-28,1110130600513,lz_CVX_SALES_ORDER_PRICING_COND_PRCD,111013660,d936054da5974396bc49aed3a576eda2,5ead7285365d4c7785802c31b1cea4f7,9901138358,8366543671
5869380,111,11101306,S,231,2024-06-28,2024-06-28,1110130600625,msck-CVX_SALES_ORDER_PRICING_COND_PRELAN_EXT,111013660,1b76784ad41047608257b37eed48c872,5ead7285365d4c7785802c31b1cea4f7,9901138358,9901138358
5869375,99,9999999,S,4570,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013660,df6e746302d043b6b1a2fe2656a126b3,5ead7285365d4c7785802c31b1cea4f7,0,0
5869264,111,11101311,S,699,2024-06-28,2024-06-28,1110131100601,S3_Copy_Pricing_Condition_Header_Detail,111013601,23959603-c3c1-470c-a9cf-1a1d6060b5b2,,0,0
5869238,111,11101304,S,3111,2024-06-28,2024-06-28,1110130400507,Fact_Shipment_Pricing_Condition_Hist,111013661,6f3e9daf9d0743e0b15d81b3a32fd93c,26627756f30649cf9daf4ccf029efdd1,3954438,3954438
5869155,111,11101303,S,539,2024-06-28,2024-06-28,1110130300507,Fact_Shipment_Pricing_Condition_Incr,111013661,6f3e9daf9d0743e0b15d81b3a32fd93c,26627756f30649cf9daf4ccf029efdd1,3954438,3954438
5869097,111,11101302,S,303,2024-06-28,2024-06-28,1110130200507,CVX_DELIVERY_PRICING_COND_PRCD,111013661,6f3e9daf9d0743e0b15d81b3a32fd93c,26627756f30649cf9daf4ccf029efdd1,7776926,11599414
5868945,111,11101304,S,95,2024-06-28,2024-06-28,1110130400505,Fact_Finance_Sales_Order_Shipment_Line_Item_Hist,111013661,7a50781c12c04bfa8d925e00f7975bfa,26627756f30649cf9daf4ccf029efdd1,580141,580141
5868929,111,11101306,S,401,2024-06-28,2024-06-28,1110130600571,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Incr-TZ,111013603,f5f67cb5a46040c9982b77fc4eb76067,0b9d7afcdda64c34ba13e3268aaf9ddd,148203679,877072603
5868925,111,11101303,S,142,2024-06-28,2024-06-28,1110130300505,Fact_Finance_Sales_Order_Shipment_Line_Item_Incr,111013661,7a50781c12c04bfa8d925e00f7975bfa,26627756f30649cf9daf4ccf029efdd1,580141,580141
5868924,99,9999999,S,451,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013603,2bb5ea944f174cedbb7c76a4382d5b55,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
5868907,111,11101302,S,146,2024-06-28,2024-06-28,1110130200505,CVX_DELIVERY_PRICING_COND_LINE_ITEM,111013661,7a50781c12c04bfa8d925e00f7975bfa,26627756f30649cf9daf4ccf029efdd1,1229279,1878417
5868897,111,11101304,S,221,2024-06-28,2024-06-28,1110130400571,Fact_NonSimplify_Shipment_Line_Item_Detail_Hist,111013571,c456f49977544921813b1cb3d39d3fb8,0b9d7afcdda64c34ba13e3268aaf9ddd,1768,3772
5868886,111,11101303,S,48,2024-06-28,2024-06-28,1110130300571,Fact_NonSimplify_Shipment_Line_Item_Detail_Incr,111013571,c456f49977544921813b1cb3d39d3fb8,0b9d7afcdda64c34ba13e3268aaf9ddd,1768,3772
5868875,99,9999999,S,319,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013571,5691893cbd614db593e16f2872e539c8,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
5868798,111,11101301,S,1931,2024-06-28,2024-06-28,1110130100507,lz_CVX_DELIVERY_PRICING_COND_PRCD,111013661,6f3e9daf9d0743e0b15d81b3a32fd93c,26627756f30649cf9daf4ccf029efdd1,3954438,3954438
5868797,111,11101301,S,407,2024-06-28,2024-06-28,1110130100505,lz_CVX_DELIVERY_PRICING_COND_LINE_ITEM,111013661,7a50781c12c04bfa8d925e00f7975bfa,26627756f30649cf9daf4ccf029efdd1,580141,580141
5868779,99,9999999,S,10653,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013661,5e99caf95afc421bae12a9a2c38ad9d6,26627756f30649cf9daf4ccf029efdd1,0,0
5868759,111,11101303,S,5262,2024-06-28,2024-06-28,1110130300731,Dim_Business_Partner_Function_Sales_Order_Item_Incr,111013731,4a79e633ae3844f1bb15304afdd8b979,cea05432b4f94169bdf57b2254a89295,1030217,125687012
5868748,111,11101306,S,325,2024-06-28,2024-06-28,1110130600535,Fact_NonSimplify_Shipment_Line_Item_Detail-TZ,111013602,dadddc97d6454298a3c96e349e1c5ce1,0b9d7afcdda64c34ba13e3268aaf9ddd,300275686,20943360
5868742,99,9999999,S,379,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013602,81a46c3fecea4c8da22ab139532439ab,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
5868726,111,11101305,S,132,2024-06-28,2024-06-28,1110130500535,Merge_Fact_Enterprise_Sales_Order_Line_Item_IFS,111013535,b11776498aa9438fba7efc05556a48b9,0b9d7afcdda64c34ba13e3268aaf9ddd,98374,98374
5868671,111,11101306,S,640,2024-06-28,2024-06-28,1110130600616,Dim_Business_Partner_Function_Sales_Order_Item_Incr,111013731,0eef58a173284af48e6377afcb668574,cea05432b4f94169bdf57b2254a89295,595257970,1191709829
5868669,99,9999999,S,8058,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013731,b8dc3fbcf371423488e5ceca0d935edc,cea05432b4f94169bdf57b2254a89295,0,0
5868667,111,11101304,S,515,2024-06-28,2024-06-28,1110130400535,Merge_Fact_Enterprise_Sales_Order_Line_Item_IFS_Hist,111013535,b11776498aa9438fba7efc05556a48b9,0b9d7afcdda64c34ba13e3268aaf9ddd,98374,98374
5868640,111,11101303,S,146,2024-06-28,2024-06-28,1110130300535,Merge_Fact_Enterprise_Sales_Order_Line_Item_IFS_Incr,111013535,b11776498aa9438fba7efc05556a48b9,0b9d7afcdda64c34ba13e3268aaf9ddd,98374,98374
5868637,99,9999999,S,843,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013535,a77d52f0f86c4bfa85c1141e1d8b05b1,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
5868618,111,11101304,S,147,2024-06-28,2024-06-28,1110130400538,Fact_NonSimplify_Sales_Order_Line_Adjustment_Detail_Hist,111013538,253dc7ccade3492fb6d0f3f89bfc7887,0b9d7afcdda64c34ba13e3268aaf9ddd,115166,115166
5868614,99,9999999,S,198,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013538,b50ef178a5db4219b6dea091364dad3e,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
5868516,111,11101304,S,383,2024-06-28,2024-06-28,1110130400537,Fact_NonSimplify_Sales_Order_Line_Item_Detail_Hist,111013536,17c2bd4740054c6f93381ad5bdafd0da,0b9d7afcdda64c34ba13e3268aaf9ddd,98374,98374
5868503,99,9999999,S,430,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013536,a4eb97267e9240498ecfeeed635dc1d2,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
5868457,111,11101306,S,867,2024-06-28,2024-06-28,1110130600615,working_cv_c_p1_fact_sales_order_partner_function,111013615,c57199ea05d14b3c87c5c10c173d97d0,cea05432b4f94169bdf57b2254a89295,2607323691,17600
5868439,99,9999999,S,923,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013615,2017ac4f18f3459db1ec68f9f9d6653d,cea05432b4f94169bdf57b2254a89295,0,0
5868413,111,11101306,S,124,2024-06-28,2024-06-28,1110130600544,Fact_NonSimplify_Sales_Order_Line_Adjustment_Detail_Ent,111013539,d54b6514f6d64860b523863ab018682c,0b9d7afcdda64c34ba13e3268aaf9ddd,370514354,5188044076
5868378,111,11101306,S,334,2024-06-28,2024-06-28,1110130600543,Fact_NonSimplify_Sales_Order_Line_Item_Detail_Ent,111013539,d54b6514f6d64860b523863ab018682c,0b9d7afcdda64c34ba13e3268aaf9ddd,123622028,1341229676
5868196,111,11101306,S,906,2024-06-28,2024-06-28,1110130600539,Fact_NonSimplify_Sales_Order_Line_Item_Detail_Tz,111013539,d54b6514f6d64860b523863ab018682c,0b9d7afcdda64c34ba13e3268aaf9ddd,188362178,123622028
5868182,99,9999999,S,1419,2024-06-28,2024-06-28,999999900002,Default UOW for Databricks,111013539,ca4e202aabeb41fd9bd41870ee55fa5b,0b9d7afcdda64c34ba13e3268aaf9ddd,0,0
